AGS_LITHID	Site_ID	UWI	Lat_NAD83	Long_NAD83	Li_mg_L	Geo_Unit	Gr_El_masl	KB_El_masl	T_Depth_m	B_Depth_m	M_Depth_m	Cat_An_Bal	Date_Samp	Comments	Report_No	Reference	Pub_by
LITHID_0339	91444	100/07-06-058-21W4/0	53.983479	-113.109136	22.0	Winterburn Group	628.2	631.5	954.3	954.6	954.5	-0.00264			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0340	93355	100/07-06-060-20W4/0	54.156106	-112.982861	12.0	Viking Formation	645.9	649.2	568.8	575.5	572.2	-0.01856			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0341	112147	100/07-06-079-06W6/0	55.814887	-118.925982	34.0	Mississippian system	629.7	634.9	1813.6	1819.7	1816.7	0.01200			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0342	116967	100/07-06-087-25W5/0	56.512717	-117.970922	9.0	Permian system	654.7	659.3	902.2	911.4	906.8	0.00137			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0343	118285	100/07-06-090-10W5/0	56.774855	-115.578399	37.0	Elk Point Group	566.0	570.0	1512.1	1513.6	1512.9	-0.02610			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0344	118285	100/07-06-090-10W5/0	56.774855	-115.578399	42.0	Elk Point Group	566.0	570.0	1513.9	1540.5	1527.2	0.00046			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0345	207		54.502353	-110.941662	0.1	Milk River Formation	571.6		64.6	70.7	67.7	0.00359	1979-06-20		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0346	248		52.961501	-112.032729	0.3	Belly River Group	707.3		112.8	118.9	115.9	-0.02624	1977-07-21		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0347	53804	100/07-07-040-23W4/0	52.424707	-113.300526	76.0	Winterburn Group	879.3	883.3	1820.9	1822.7	1821.8	0.02516			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0348	103436	100/07-07-067-14W5/0	54.782724	-116.118472	30.0	Mississippian system	1104.0	1108.6	1730.0	1754.1	1742.1	-0.01474			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0349	107325	100/07-07-072-16W4/0	55.218233	-112.450457	2.6	Viking Formation	594.4	596.8	243.2	245.1	244.2	0.04484			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0350	112864	100/07-07-080-05W6/0	55.917345	-118.764566	4.0	Viking Formation	584.6	588.3	527.3	536.4	531.9	0.00181			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0351	112864	100/07-07-080-05W6/0	55.917345	-118.764566	52.0	Mississippian system	584.6	588.3	1528.6	1541.7	1535.2	0.02648			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0352	40407	100/07-08-032-02W4/0	51.726920	-110.248123	0.6	Lea Park Formation	672.1	674.5	230.1	236.2	233.2	0.02228			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0353	62920	100/07-08-045-04W5/0	52.862944	-114.541468	85.0	Winterburn Group	998.2	1002.8	2507.0	2522.2	2514.6	-0.00810			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0354	95592	100/07-08-062-05W5/0	54.345867	-114.709629	4.6	Viking Formation	644.0	648.0	860.1	880.0	870.1	-0.00101			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0355	95366	100/07-08-062-16W4/0	54.344897	-112.361086	6.5	Viking Formation	705.6	708.1	501.1	507.8	504.5	0.02254			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0356	95366	100/07-08-062-16W4/0	54.344897	-112.361086	6.7	Viking Formation	705.6	708.1	501.1	510.2	505.7	0.01395			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0357	151		49.019166	-111.149814	<0.1							-0.00736	1978-06-14		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0358	152		49.019166	-111.149814	<0.1							0.09530	1978-06-14		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0359	153		49.019166	-111.149814	<0.1							0.21810	1978-06-14		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0360	87027	100/07-09-055-26W4/0	53.735160	-113.801404	27.0	Mannville Group	675.1	678.8	1123.2	1140.6	1131.9	0.01833			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0361	105775	100/07-09-070-17W4/0	55.042318	-112.529196	5.3	Woodbend Group	542.8	545.3	470.9	478.8	474.9	0.01717			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0362	91936	100/07-10-058-13W5/0	53.996245	-115.841973	16.0		740.1	741.0	1817.8	1832.5	1825.2	0.03038			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0363	103053	100/07-10-067-03W5/0	54.782368	-114.366824	6.3	Viking Formation	605.3	609.6	551.7	570.0	560.9	0.00195			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0364	110955	100/07-10-077-12W6/0	55.654669	-119.767070	4.9	Viking Formation	794.3	798.3	1067.1	1076.2	1071.7	0.05023			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0365	112879	100/07-10-080-07W6/0	55.916823	-119.000405	35.0	Mississippian system	617.8	621.8	1825.1	1831.8	1828.5	0.02399			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0366	126468	100/07-10-102-04W6/0	57.836919	-118.556690	5.8	Mannville Group	524.6	527.9	469.4	480.1	474.8	-0.07010			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0367	73537	100/07-11-049-04W5/0	53.211440	-114.472279	0.1		816.3	820.8	914.4	949.5	932.0	0.19584			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0368	84054	100/07-11-054-05W4/0	53.647126	-110.627861	15.0	Mannville Group	620.3	623.3	521.8	528.2	525.0	-0.00768			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0369	96055	100/07-11-062-23W5/0	54.346071	-117.333820	118.0	Woodbend Group	1001.0	1005.2	3624.1	3638.7	3631.4	0.04534			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0370	104795	100/07-11-069-14W4/0	54.955255	-112.020832	4.0	Viking Formation	568.8	571.8	239.9	248.4	244.2	0.02156			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0371	104795	100/07-11-069-14W4/0	54.955255	-112.020832	5.0	Mannville Group	568.8	571.8	284.1	287.7	285.9	0.01036			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0372	104795	100/07-11-069-14W4/0	54.955255	-112.020832	4.5	Mannville Group	568.8	571.8	448.1	463.3	455.7	0.00520			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0373	125940	100/07-11-098-03W5/0	57.487889	-114.361709	24.0	Keg River Formation	526.7	530.4	1135.4	1172.0	1153.7	0.00472			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0374	35481	100/07-13-027-03W4/0	51.305156	-110.295133	0.7	Lea Park Formation	770.2	773.6	332.2	350.8	341.5	0.06284			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0375	41625	100/07-13-033-08W4/0	51.827884	-111.004991	1.6	Viking Formation	769.6	773.3	874.8	899.2	887.0	0.04494			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0378	98072	100/07-13-064-01W5/0	54.534370	-114.011159	13.0	Mannville Group	626.7	629.7	813.8	827.2	820.5	-0.03551			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0379	98072	100/07-13-064-01W5/0	54.534370	-114.011159	19.0	Wabamun Group	626.7	629.7	912.6	916.2	914.4	-0.01416			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0380	1021	100/07-14-003-08W4/0	49.209763	-110.980550	1.1	Viking Formation	907.7	914.7	770.5	792.5	781.5	0.08764			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0381	90610	100/07-15-057-27W4/0	53.924584	-113.924604	0.3	Belly River Group (basal)	710.5	713.5	381.0	457.2	419.1	0.05383			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0382	118288	100/07-15-090-10W5/0	56.805916	-115.502939	45.0	Granite Wash	523.6	527.6	1442.9	1457.6	1450.3	0.01042			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0383	118288	100/07-15-090-10W5/0	56.805916	-115.502939	39.0	Elk Point Group	523.6	527.6	1442.9	1459.4	1451.2	-0.01488			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0384	127145	100/07-15-107-09W6/0	58.287917	-119.405092	52.0	Elk Point Group	503.2	508.4	1897.4	1912.6	1905.0	-0.05593			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0385	127145	100/07-15-107-09W6/0	58.287917	-119.405092	40.0	Keg River Formation	503.2	508.4	1947.1	1953.2	1950.2	-0.00331			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0386	127145	100/07-15-107-09W6/0	58.287917	-119.405092	40.0	Keg River Formation	503.2	508.4	1966.0	1981.2	1973.6	-0.00258			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0387	774		49.119692	-111.147951	<0.1							-0.02885	1977-09-08		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0388	801		49.121159	-111.283384	<0.1							-0.01507	1977-10-19		AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0389	95031	100/07-16-061-25W5/0	54.272906	-117.686802	1.4		1134.5	1140.9	1898.9	1912.6	1905.8	0.10945			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0390	95627	100/07-16-062-10W5/0	54.360982	-115.434491	7.7	Mississippian system	842.5	848.6	1526.4	1542.9	1534.7	-0.00255			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0391	111449	100/07-16-078-07W6/0	55.756736	-119.016859	16.0	Triassic system	727.3	731.5	1442.6	1456.6	1449.6	-0.01285			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0392	88577	100/07-17-056-21W4/0	53.839777	-113.084255	11.0	Woodbend Group	599.2	604.7	965.3	976.9	971.1	0.01750			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0393	95510	100/07-17-062-25W4/0	54.362957	-113.707724	6.1	Viking Formation	640.1	644.3	646.2	679.7	663.0	0.02375			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0394	104912	100/07-17-069-23W4/0	54.970015	-113.474969	7.4	Mannville Group	635.5	638.6	609.6	613.3	611.5	0.02008			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0395	109317	100/07-17-075-16W4/0	55.494557	-112.446037	5.0	Woodbend Group	686.1	688.5	537.7	552.9	545.3	0.04148			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
LITHID_0396	125659	100/07-17-097-04W6/0	57.414741	-118.605074	4.0	Mannville Group	899.2	903.1	909.5	932.7	921.1	0.04086			AGS DIG 2010-0001	"Eccles, D.R. and Jean, G.M. (2010): Lithium Groundwater and Formation-Water Geochemical Data; Energy Resources Conservation Board / Alberta Geological Survey; DIG 2010-0001."	Alberta Geological Survey
